project,archive_ident,title,columns,defalut_value
ATLAS,46.6670,"Council Flux Data - Tundra Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.668,"Council Understory Flux Data - Spruce Forest Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6680,"Council Understory Flux Data - Spruce Forest Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.669,"Council Sapflow Data - Forest Site (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.6690,"Council Sapflow Data - Forest Site (Excel) [Beringer, J.]",grant_code,
ATLAS,46.670,"Council Site Characteristics [Beringer, J.]",grant_code,
ATLAS,46.618,"North American Snowmelt 2000 CD [Hinzman, L.]",grant_code,
ATLAS,46.630,"Alaska Growing Season NDVI Images [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,46.631,"Alaska Average Annual Peak NDVI - Western transect [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,46.632,"Alaska Average Annual Peak NDVI - Eastern transect [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,46.633,"Alaska Average Annual Peak NDVI - Northern Alaska [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,46.634,"Alaska Average Time-integrated NDVI - Northern Alaska [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,46.635,"Time-integrated NDVI in Northern Alaska [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,46.636,"Annual Peak NDVI in Northern Alaska [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,46.637,"Aerial photos (TIFF) for western transect, northern Alaska [Jia, J.]",grant_code,
ATLAS,46.638,"Geo-database for field study sites in Northern Alaska [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,46.639,"Geo-database of MNT and MAT Sites in Northern Alaska [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,46.640,"Geo-database of MNT, MAT, and Shrub Sites in Northern Alaska (based on MSS Landcover) [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,46.641,"Digital Elevation Model (DEM) Data for the Seward Peninsula [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,46.642,"Digital Elevation Model (DEM) Data for the North Slope of Alaska [Jia, J., H. Epstein, D. Walker]",grant_code,
ATLAS,46.648,"Ivotuk Flux and Climate Data (ASCII) [Beringer, J.]",grant_code,
ATLAS,46.649,"Ivotuk Flux and Climate Data (Excel) [Beringer, J.]",grant_code,
ATLAS,46.645,"Alexandra Fiord Dry Tundra Ecosystem [Welker, J., J. Fahnestock]",grant_code,
ATLAS,46.646,"Alexandra Fiord Mesic Tundra Ecosystem [Welker, J., J. Fahnestock]",grant_code,
ATLAS,46.647,"Alexandra Fiord Wet Tundra Ecosystem [Welker, J., J. Fahnestock]",grant_code,
ATLAS,46.671,"Canadian Transect for the Circumpolar Arctic Vegetation Map (CAVM) Data Report [Walker, D., W. Gould, H. Epstein]",grant_code,
ATLAS,46.698,"Thermal Soil Properties for Ivotuk and Council [Beringer, J.]",grant_code,
ATLAS,46.699,"Winter CO2 efflux - Basetraps (ASCII) [Welker, J., J. Fahnestock]",grant_code,
ATLAS,46.6990,"Winter CO2 efflux - Basetraps (Excel) [Welker, J., J. Fahnestock]",grant_code,
ATLAS,46.702,"Ivotuk Aboveground Biomass Measurements (ASCII) [Copass, C.]",grant_code,
ATLAS,46.7020,"Ivotuk Aboveground Biomass Measurements (Excel) [Copass, C.]",grant_code,
ATLAS,46.703,"Ivotuk Aboveground Biomass Codes (ASCII) [Copass, C.]",grant_code,
ATLAS,46.7030,"Ivotuk Aboveground Biomass Codes (Excel) [Copass, C.]",grant_code,
ATLAS,46.706,"Council Leaf Area Index Measurements (ASCII) [Copass, C.]",grant_code,
ATLAS,46.7060,"Council Leaf Area Index Measurements (Excel) [Copass, C.]",grant_code,
ATLAS,46.707,"Council Leaf Area Index Measurements (ASCII) [Copass, C.]",grant_code,
ATLAS,46.704,"Winter Carbon Flux [Ping, C. L. et al.]",grant_code,
ATLAS,46.705,"Ivotuk Caribou Scat Deposition Data [Epstein, H., D. Richardson, D. Walker]",grant_code,
ATLAS,46.708,"Otuk Creek Discharge Data (ASCII) [Sturm, M.]",grant_code,
ATLAS,46.7080,"Otuk Creek Discharge Data (Excel) [Sturm, M.]",grant_code,
ATLAS,46.709,"East Siberian Transect - Air, Ground Temperature and Snow Depth - Additional Stations (ASCII) [Romanovsky, V.]",grant_code,
ATLAS,46.7090,"East Siberian Transect - Air, Ground Temperature and Snow Depth - Additional Stations (Excel) [Romanovsky, V.]",grant_code,
ATLAS,46.712,"Updated North Slope Air and Ground Temperatures, Soil Moisture (ASCII) [Romanovsky, V.]",grant_code,
ATLAS,46.7120,"Updated North Slope Air and Ground Temperatures, Soil Moisture (Excel) [Romanovsky, V.]",grant_code,
ATLAS,46.710,"Ivotuk Thaw Depth Measurements (ASCII) [Hinzman, L.]",grant_code,
ATLAS,46.7100,"Ivotuk Thaw Depth Measurements (Excel) [Hinzman, L.]",grant_code,
ATLAS,46.711,"Ivotuk Thaw Depth Measurements (ASCII) [Hinzman, L.]",grant_code,
ATLAS,46.7110,"Ivotuk Thaw Depth Measurements (Excel) [Hinzman, L.]",grant_code,
ATLAS,46.713,"Oechel Manipulation Soil Temperature Data (ASCII) [Oechel, W.]",grant_code,
ATLAS,46.7130,"Oechel Manipulation Soil Temperature Data (Excel) [Oechel, W.]",grant_code,
ATLAS,46.719,"Seward Peninsula and North Slope AVHRR Imagery [Oechel, W.]",grant_code,
ATLAS,46.714,"Alaska Temperature Data [Welker, J., J. Fahnestock]",grant_code,
ATLAS,46.715,"SDSU Preliminary Aircraft Flux Data [Oechel, W.]",grant_code,
ATLAS,46.717,"Incorporation of a Permafrost Model into a Large Scale Ecosystem Model [Zhuang, Q.]",grant_code,
ATLAS,46.720,"Winter CO2 efflux - IRGA [Welker, J., J. Fahnestock]",grant_code,
ATLAS,46.721,"Alexandra Fiord - Plant Nutrient Data [Welker, J., J. Fahnestock]",grant_code,
ATLAS,46.731,"Council NCAR ISS High Resolution Soundings - Tundra Site (C2) [Lynch, A.]",grant_code,
ATLAS,46.732,"Council NCAR ISS High Resolution Soundings - Tundra Site (C2) [Lynch, A.]",grant_code,
ATLAS,46.733,"Council NCAR ISS High Resolution Soundings - Dry Tundra Site (C8) [Lynch, A.]",grant_code,
ATLAS,46.741,"Ivotuk Vegetation Data (ASCII) [Racine, C.]",grant_code,
ATLAS,46.7410,"Ivotuk Vegetation Data (Excel) [Racine, C.]",grant_code,
ATLAS,46.742,"Ivotuk 2000: Snow Depth Data and Image [Sturm, M. et al.]",grant_code,
ATLAS,46.743,"Ivotuk Simulated Snow Depth Distribution [Liston, G.]",grant_code,
ATLAS,46.744,"Ivotuk Vegetation Classification Data [Liston, G.]",grant_code,
ATLAS,46.745,"Digital Elevation Model (DEM) Output of the Ivotuk Site [Liston, G.]",grant_code,
ATLAS,46.746,"Ivotuk Snow Water Equivalence (ASCII) [Sturm, M. G. Liston, J. Holmgren]",grant_code,
ATLAS,46.7460,"Ivotuk Snow Water Equivalence (Excel) [Sturm, M. G. Liston, J. Holmgren]",grant_code,
ATLAS,46.747,"Ivotuk Snow Depth Data (ASCII) [Sturm, M. G. Liston, J. Holmgren]",grant_code,
ATLAS,46.7470,"Ivotuk Snow Depth Data (Excel) [Sturm, M. G. Liston, J. Holmgren]",grant_code,
ATLAS,46.748,"Ivotuk Snow Temperature Data (ASCII) [Sturm, M. G. Liston, J. Holmgren]",grant_code,
ATLAS,46.7480,"Ivotuk Snow Temperature Data (Excel) [Sturm, M. G. Liston, J. Holmgren]",grant_code,
ATLAS,46.749,"Ivotuk Shrub Lines Snow Depth and Temperature Data (ASCII) [Sturm, M. G. Liston, J. Holmgren]",grant_code,
ATLAS,46.7490,"Ivotuk Shrub Lines Snow Depth and Temperature Data (Excel) [Sturm, M. G. Liston, J. Holmgren]",grant_code,
ATLAS,46.750,"Ivotuk Snow Melt Data (ASCII) [Sturm, M. G. Liston, J. Holmgren]",grant_code,
ATLAS,46.7500,"Ivotuk Snow Melt Data (Excel) [Sturm, M. G. Liston, J. Holmgren]",grant_code,
ATLAS,46.751,"Ivotuk Otuk Creek Discharge (ASCII) [Sturm, M.]",grant_code,
ATLAS,46.7510,"Ivotuk Otuk Creek Discharge (Excel) [Sturm, M.]",grant_code,
ATLAS,46.753,"Ivotuk Site Aerial Imagery [Sturm, M.]",grant_code,
ATLAS,46.754,"Ivotuk AVHRR Site Imagery [Sturm, M.]",grant_code,
ATLAS,46.752,"Lavrentiya Eddy Covariance Data [Zalmolodchikov, D.]",grant_code,
ATLAS,46.755,"Council Biomass Data (ASCII) [Copass, C.]",grant_code,
ATLAS,46.7550,"Council Biomass Data (Excel) [Copass, C.]",grant_code,
ATLAS,46.757,"Council Cover Data (ASCII) [Copass, C.]",grant_code,
ATLAS,46.7570,"Council Cover Data (Excel) [Copass, C.]",grant_code,
ATLAS,46.765,"Toolik Lake E. Vaginatum Root Mineral Nutrition [Welker, J. and J. Fahnestock]",grant_code,
ATLAS,46.768,"Council Meteorological Data - Station C1 [Hinzman, L.]",grant_code,
ATLAS,46.769,"Council Radiation Data - Station C1 [Hinzman, L.]",grant_code,
ATLAS,46.770,"Council Soil Data - Station C1 [Hinzman, L.]",grant_code,
ATLAS,46.771,"Council Meteorological Data - Station C2 [Hinzman, L.]",grant_code,
ATLAS,46.772,"Council Radiation Data - Station C2 [Hinzman, L.]",grant_code,
ATLAS,46.773,"Council Soil Data - Station C2 [Hinzman, L.]",grant_code,
ATLAS,46.774,"Council Meteorological Data - Station C3 [Hinzman, L.]",grant_code,
ATLAS,46.775,"Council Radiation Data - Station C3 [Hinzman, L.]",grant_code,
ATLAS,46.776,"Council Snow Depth Data - Station C3 [Hinzman, L.]",grant_code,
ATLAS,46.777,"Council Soil Data - Station C3 [Hinzman, L.]",grant_code,
ATLAS,46.778,"Ivotuk Meteorological Data - Station Met1 [Hinzman, L.]",grant_code,
ATLAS,46.779,"Ivotuk Radiation Data - Station Met1 [Hinzman, L.]",grant_code,
ATLAS,46.780,"Ivotuk Snow Depth Data - Station Met1 [Hinzman, L.]",grant_code,
ATLAS,46.781,"Ivotuk Soil Data - Station Met1 [Hinzman, L.]",grant_code,
ATLAS,46.782,"Ivotuk Meteorological Data - Station Met2 [Hinzman, L.]",grant_code,
ATLAS,46.783,"Ivotuk Radiation Data - Station Met2 [Hinzman, L.]",grant_code,
ATLAS,46.784,"Ivotuk Snow Depth Data - Station Met2 [Hinzman, L.]",grant_code,
ATLAS,46.785,"Ivotuk Soil Data - Station Met2 [Hinzman, L.]",grant_code,
ATLAS,46.786,"Kougarok Meteorological Data - Station K1 [Hinzman, L.]",grant_code,
ATLAS,46.787,"Kougarok Radiation Data - Station K1 [Hinzman, L.]",grant_code,
ATLAS,46.788,"Kougarok Soil Data - Station K1 [Hinzman, L.]",grant_code,
ATLAS,46.789,"Kougarok Meteorological Data - Station K2 [Hinzman, L.]",grant_code,
ATLAS,46.790,"Kougarok Radiation Data - Station K2 [Hinzman, L.]",grant_code,
ATLAS,46.791,"Kougarok Soil Data - Station K2 [Hinzman, L.]",grant_code,
ATLAS,46.792,"Kougarok Meteorological Data - Station K3 [Hinzman, L.]",grant_code,
ATLAS,46.793,"Kougarok Radiation Data - Station K3 [Hinzman, L.]",grant_code,
ATLAS,46.794,"Kougarok Soil Data - Station K3 [Hinzman, L.]",grant_code,
ATLAS,46.795,"Large Area Estimates of Carbon Fluxes of Arctic Landscapes [Oechel, W., A. Hope, D. Stow]",grant_code,
ATLAS,46.797,"Tree Growth Plots from Fox River Sites [Lloyd, A.]",grant_code,
ATLAS,46.798,"Tree Growth Plots from Bear Creek Sites [Lloyd, A.]",grant_code,
ATLAS,46.799,"Tree Data: Aged Structure Plots from 2 Bear Creek Sites [Lloyd, A.]",grant_code,
ATLAS,46.801,"Tree Growth Plots from Dry Mystery Creek Sites [Lloyd, A.]",grant_code,
ATLAS,46.802,"Tree Data: Aged Structure Plots from Fox River Sites [Lloyd, A.]",grant_code,
ATLAS,46.803,"Tree Growth Plots from Grasshopper Hill Sites [Lloyd, A.]",grant_code,
ATLAS,46.814,"Kuparuk Basin Watershed Studies [Kane, D., L. Hinzman]",grant_code,
ATLAS,46.816,"Council Area Soil Classification and Properties [Ping, C-L.]",grant_code,
ATLAS,46.817,"Barrow Urban Heat Island Air Temperatures (Excel) [Hinkel, K., and F. E. Nelson]",grant_code,
ATLAS,46.818,"Barrow Urban Heat Island Air Temperatures (ASCII) [Hinkel, K., and F. E. Nelson]",grant_code,
ATLAS,46.819,"Council Temperature and Soil Moisture Data (Excel) [Romanovsky, V.]",grant_code,
ATLAS,46.820,"Council Temperature and Soil Moisture Data (ASCII) [Romanovsky, V.]",grant_code,
ATLAS,46.821,"Clyde's Gulch Stream Discharge Data (Excel) [Hinzman, L.]",grant_code,
ATLAS,46.8210,"Clyde's Gulch Stream Discharge Data (ASCII) [Hinzman, L.]",grant_code,
ATLAS,46.822,"Guy Rowe Stream Discharge Data (Excel) [Hinzman, L.]",grant_code,
ATLAS,46.8220,"Guy Rowe Stream Discharge Data (ASCII) [Hinzman, L.]",grant_code,
ATLAS,46.823,"Mauze Gulch Stream Discharge Data (Excel) [Hinzman, L.]",grant_code,
ATLAS,46.8230,"Mauze Gulch Stream Discharge Data (ASCII) [Hinzman, L.]",grant_code,
ATLAS,46.824,"Melsing Creek Stream Discharge Data (Excel) [Hinzman, L.]",grant_code,
ATLAS,46.8240,"Melsing Creek Stream Discharge Data (ASCII) [Hinzman, L.]",grant_code,
ATLAS,46.825,"Niagra Creek Stream Discharge Data (Excel) [Hinzman, L.]",grant_code,
ATLAS,46.8250,"Niagra Creek Stream Discharge Data (ASCII) [Hinzman, L.]",grant_code,
ATLAS,46.826,"Otuk Creek Stream Discharge Data (Excel) [Hinzman, L.]",grant_code,
ATLAS,46.8260,"Otuk Creek Stream Discharge Data (ASCII) [Hinzman, L.]",grant_code,
ATLAS,46.827,Seward Peninsula Sites CDs,grant_code,
ATLAS,46.766,Ivotuk Site CD [ATLAS PIs],grant_code,
ATLAS,46.616,"Circumpolar Arctic Vegetation Mapping (CAVM) [Walker, D., H. Maier]",grant_code,
ATLAS,46.815,"CALM Home Page [Hinkel, K.]",grant_code,
ATLAS,46.7070,"Council Leaf Area Index Measurements (Excel) [Copass, C.]",grant_code,
ATLAS,46.643,"GEM and TEM Model Simulations for Toolik Lake [McGuire, A. D.]",grant_code,
ATLAS,46.644,"TEM Model Panarctic Simulations [McGuire, A. D.]",grant_code,
ATLAS,46.650,"Modeling the Effect of Snowpack on Respiration - CASA Model [McGuire, A. D.]",grant_code,
ATLAS,46.651,"Modeling the Effect of Snowpack on Respiration - Century Model [McGuire, A. D.]",grant_code,
ATLAS,46.652,"Modeling the Effect of Snowpack on Respiration - TEM Model [McGuire, A. D.]",grant_code,
ATLAS,46.672,"Ivotuk MAT Site Grid Description with Photo [Walker, D.]",grant_code,
ATLAS,46.673,"Ivotuk MAT Site Grid Vegetation and Microsite Point Data [Walker, D.]",grant_code,
ATLAS,46.674,"Ivotuk MNT Site Grid Aerial Photo [Walker, D.]",grant_code,
ATLAS,46.675,"Ivotuk MNT Site Grid Vegetation and Microsite Point Data [Walker, D.]",grant_code,
ATLAS,46.676,"Ivotuk Moss Site Grid Description with Photo [Walker, D.]",grant_code,
ATLAS,46.677,"Ivotuk Moss Site Grid Vegetation Map [Walker, D.]",grant_code,
ATLAS,46.678,"Ivotuk Shrub Site Grid Vegetation and Microsite Point Data [Walker, D.]",grant_code,
ATLAS,46.679,"Ivotuk Shrub Site Grid Description with Photo [Walker, D.]",grant_code,
ATLAS,46.680,"Ivotuk Shrub Site Grid Aerial Photo [Walker, D.]",grant_code,
ATLAS,46.681,"Ivotuk Site Factors for MNT, MAT, Shrub and Moss Grids [Walker, D.]",grant_code,
ATLAS,46.682,"Ivotuk Vegetation Species List and Cover Values [Walker, D.]",grant_code,
ATLAS,46.683,"Ivotuk Moss Site Grid Aerial Photo [Walker, D.]",grant_code,
ATLAS,46.684,"Ivotuk MNT Site Grid Description with Photo [Walker, D.]",grant_code,
ATLAS,46.685,"Field Data Report of ATLAS Grids and Transects 1998-1999 [Walker, D.]",grant_code,
ATLAS,46.686,"Glacial Geology of Toolik Lake and Upper Kuparuk Region [Walker, D.]",grant_code,
ATLAS,46.687,"Glacial Geology Map of Toolik Lake and Upper Kuparuk Region [Walker, D.]",grant_code,
ATLAS,46.688,"Biomass by Functional Type - Deadhorse MNT Site (ASCII) [Walker, D.]",grant_code,
ATLAS,46.6880,"Biomass by Functional Type - Deadhorse MNT Site (Excel) [Walker, D.]",grant_code,
ATLAS,46.689,"LAI and NDVI Meas. - Deadhorse MNT Site (ASCII) [Walker, D.]",grant_code,
ATLAS,46.6890,"LAI and NDVI Meas. - Deadhorse MNT Site (Excel) [Walker, D.]",grant_code,
ATLAS,46.690,"Biomass by Functional Type - Franklin Bluffs MNT Site (ASCII) [Walker, D.]",grant_code,
ATLAS,46.6900,"Biomass by Functional Type - Franklin Bluffs MNT Site (Excel) [Walker, D.]",grant_code,
ATLAS,46.691,"LAI and NDVI Meas. - Franklin Bluffs MNT Site (ASCII) [Walker, D.]",grant_code,
ATLAS,46.6910,"LAI and NDVI Meas. - Franklin Bluffs MNT Site (Excel) [Walker, D.]",grant_code,
ATLAS,46.692,"LAI and NDVI Meas. - Happy Valley MAT Site (ASCII) [Walker, D.]",grant_code,
ATLAS,46.6920,"LAI and NDVI Meas. - Happy Valley MAT Site (Excel) [Walker, D.]",grant_code,
ATLAS,46.693,"Biomass and LAI and NDVI Meas. - Site Factors (ASCII) [Walker, D.]",grant_code,
ATLAS,46.6930,"Biomass and LAI and NDVI Meas. - Site Factors (Excel) [Walker, D.]",grant_code,
ATLAS,46.694,"Biomass by Functional Type - Sagwon MAT Site (ASCII) [Walker, D.]",grant_code,
ATLAS,46.6940,"Biomass by Functional Type - Sagwon MAT Site (Excel) [Walker, D.]",grant_code,
ATLAS,46.695,"LAI and NDVI Meas. - Sagwon MAT Site (ASCII) [Walker, D.]",grant_code,
ATLAS,46.6950,"LAI and NDVI Meas. - Sagwon MAT Site (Excel) [Walker, D.]",grant_code,
ATLAS,46.696,"Biomass by Functional Type - Sagwon MNT Site (ASCII) [Walker, D.]",grant_code,
ATLAS,46.6960,"Biomass by Functional Type - Sagwon MNT Site (Excel) [Walker, D.]",grant_code,
ATLAS,46.697,"LAI and NDVI Meas. - Sagwon MNT Site (ASCII) [Walker, D.]",grant_code,
ATLAS,46.6970,"LAI and NDVI Meas. - Sagwon MNT Site (Excel) [Walker, D.]",grant_code,
ATLAS,46.700,"Biomass by Functional Type - West Dock MNT Site (ASCII) [Walker, D.]",grant_code,
ATLAS,46.7000,"Biomass by Functional Type - West Dock MNT Site (Excel) [Walker, D.]",grant_code,
ATLAS,46.701,"LAI and NDVI Meas. - West Dock MNT Site (ASCII) [Walker, D.]",grant_code,
ATLAS,46.7010,"LAI and NDVI Meas. - West Dock MNT Site (Excel) [Walker, D.]",grant_code,
ATLAS,46.716,"TEM Model Output for North American Boreal Forests [McGuire, A. D. et al.]",grant_code,
ATLAS,46.718,"IGBP High Latitude Transects [McGuire, A. D. et al.]",grant_code,
ATLAS,46.722,"Vegetation Studies: Seward Peninsula, Alaska [Walker, D.]",grant_code,
ATLAS,46.723,"Atqasuk Biomass by Functional Type (ASCII) [Walker, D.]",grant_code,
ATLAS,46.7230,"Atqasuk Biomass by Functional Type (Excel) [Walker, D.]",grant_code,
ATLAS,46.724,"Atqasuk Grid Description with Photo [Walker, D.]",grant_code,
ATLAS,46.725,"Atqasuk Site Factors Summary [Walker, D.]",grant_code,
ATLAS,46.726,"Atqasuk LAI Measurements (ASCII) [Walker, D.]",grant_code,
ATLAS,46.7260,"Atqasuk LAI Measurements (Excel) [Walker, D.]",grant_code,
ATLAS,46.727,"Barrow Biomass by Functional Type (ASCII) [Walker, D.]",grant_code,
ATLAS,46.7270,"Barrow Biomass by Functional Type (Excel) [Walker, D.]",grant_code,
ATLAS,46.728,"Barrow Grid Description with Photo [Walker, D.]",grant_code,
ATLAS,46.729,"Barrow Site Factors Summary [Walker, D.]",grant_code,
ATLAS,46.730,"Barrow LAI Measurements (ASCII) [Walker, D.]",grant_code,
ATLAS,46.7300,"Barrow LAI Measurements (Excel) [Walker, D.]",grant_code,
ATLAS,46.734,"Oumalik Sites 1 and 2 LAI Measurements (ASCII) [Walker, D.]",grant_code,
ATLAS,46.7340,"Oumalik Sites 1 and 2 LAI Measurements (Excel) [Walker, D.]",grant_code,
ATLAS,46.735,"Oumalik Site 1 Grid Description with Photo [Walker, D.]",grant_code,
ATLAS,46.736,"Oumalik Site 2 Grid Description with Photo [Walker, D.]",grant_code,
ATLAS,46.737,"Oumalik Biomass by Functional Type (ASCII) [Walker, D.]",grant_code,
ATLAS,46.7370,"Oumalik Biomass by Functional Type (Excel) [Walker, D.]",grant_code,
ATLAS,46.738,"Oumalik Site Factors Summary [Walker, D.]",grant_code,
ATLAS,46.739,"Multi-site Vegetation Species List and Cover Values (ASCII) [Walker, D.]",grant_code,
ATLAS,46.7390,"Multi-site Vegetation Species List and Cover Values (Excel) [Walker, D.]",grant_code,
ATLAS,46.740,"Estimates of Large-Scale Fluxes in High Latitudes [Dargaville, R.]",grant_code,
ATLAS,46.756,"Evaluation of Terrestrial Carbon Cycle Models [Dargaville, R.]",grant_code,
ATLAS,46.767,"Vegetation Studies: Seward Peninsula 2000 (PDF) [Walker, D.]",grant_code,
BASE,230.001,"Low Rate Navigation, State Parameter, and Microphysics Flight-Level Data [NCAR/EOL]",grant_code,
BASE,230.002,"High Rate Navigation, State Parameter, and Microphysics Flight-Level Data [NCAR/EOL]",grant_code,
BASE,230.003,Raw Airborne Data System (ADS) Data,grant_code,
BASE,230.004,PMS-2D Two-dimensional Cloud Probe data [NCAR/EOL],grant_code,
BASE,230.005,Airborne Imaging Microwave Radiometer (AIMR) [NCAR/EOL/RSF],grant_code,
BEST,102.017,USCGC Healy HLY-07-01 Ship Log - Weather Information [US Coast Guard],grant_code,
BEST,102.026,USCGC Healy HLY-08-03 Ship Log - Weather Information [US Coast Guard],grant_code,
